cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"024","024000006","24145","CREYSSE","024000004","STATION DE GRANDE FONTAINE","100 %","02400135398","2026-01-15","10h42","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","N","C"
"024","024000006","24296","MOULEYDIER","","","","02400135439","2026-01-14","15h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000006","24145","CREYSSE","","","","02400135599","2026-02-06","10h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Ces teneurs en plomb, en cuivre et en nickel ne valent que pour le point d'utilisation où elles ont été r espectivement mesurées. Compte tenu de l'influence du réseau de distri bution (réseau intérieur et éventuellement branchement public) sur la dissolution  des métaux, ces valeurs ne sont pas représentatives de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distr ibution.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","S","C","S","C"
"024","024000006","24145","CREYSSE","","","","02400135600","2026-02-06","10h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000006","24499","SAINT-SAUVEUR","","","","02400135697","2026-02-10","12h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000006","24224","LAMONZIE-MONTASTRUC","","","","02400135875","2026-02-27","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","024000013","USINE DE POMBONNE","100 %","02400135264","2026-01-15","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","","","","02400135466","2026-01-12","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","","","","02400135467","2026-01-13","11h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","","","","02400135562","2026-02-06","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Ces teneurs en plomb, en cuivre et en nickel ne valent que pour le point d'utilisation où elles ont été r espectivement mesurées. Compte tenu de l'influence du réseau de distri bution (réseau intérieur et éventuellement branchement public) sur la dissolution  des métaux, ces valeurs ne sont pas représentatives de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distr ibution.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","S","C","S","C"
"024","024000015","24037","BERGERAC","","","","02400135563","2026-02-06","09h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","","","","02400135564","2026-02-10","10h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
"024","024000015","24037","BERGERAC","","","","02400135565","2026-02-02","12h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SMAEP COTEAUX POURPRES (VEOLIA)","VEOLIA","SMAEP DES COTEAUX POURPRES","C","C","C","C"
