cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"015","015000011","15122","MAURS","","","","01500124353","2026-01-12","11h29","Eau de qualité sanitaire satisfaisante.","SYND PAYS MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","C","C","C","C"
"015","015000011","15122","MAURS","","","","01500124354","2026-01-12","10h45","Eau de qualité sanitaire satisfaisante.","SYND PAYS MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","C","C","C","C"
"015","015000011","15122","MAURS","","","","01500124355","2026-01-12","10h07","Eau de qualité sanitaire satisfaisante.","SYND PAYS MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","C","C","C","C"
"015","015000011","15122","MAURS","","","","01500124606","2026-01-12","10h28","Eau de qualité sanitaire satisfaisante, cependant présence d'ESA Metol achlore traduisant la vulnérabilité de la ressource vis à vis des pesticides. Il est demandé au distributeur d'eau d'en identifier préventivement l'origine possible.","SYND PAYS MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","SYND PAYS DE MAURS RIVES D'OLT","C","C","C","C"
"015","015000131","15012","ARPAJON-SUR-CERE","","","","01500124334","2026-01-07","10h14","Eau de qualité sanitaire satisfaisante.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
"015","015000131","15267","YTRAC","","","","01500124335","2026-01-07","10h40","Eau de qualité sanitaire satisfaisante.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
"015","015000131","15221","SANSAC-DE-MARMIESSE","","","","01500124336","2026-01-07","11h07","Eau de qualité sanitaire satisfaisante.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
"015","015000131","15204","SAINT-PAUL-DES-LANDES","","","","01500124337","2026-01-07","11h36","Eau de qualité sanitaire satisfaisante.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
"015","015000137","15112","MALBO","","","","01500124498","2026-01-20","11h47","Taux de chlore excessif. Eau de qualité sanitaire non satisfaisante.","COMMUNE DE MALBO","MAIRIE DE MALBO","MAIRIE DE MALBO","C","C","C","N"
"015","015000140","15112","MALBO","","","","01500124497","2026-01-20","11h28","Taux de chlore excessif. Eau de qualité sanitaire non satisfaisante.","COMMUNE DE MALBO","MAIRIE DE MALBO","MAIRIE DE MALBO","C","C","C","N"
"015","015000143","15112","MALBO","","","","01500124496","2026-01-20","12h16","Résultats d'analyses conformes à la norme. Toutefois, présence excessive de germes à 22°C : eau de qualité sanitaire non satisfaisante.","COMMUNE DE MALBO","MAIRIE DE MALBO","MAIRIE DE MALBO","C","C","C","N"
"015","015000150","15074","GIOU-DE-MAMOU","","","","01500124340","2026-01-07","12h13","Eau de qualité sanitaire satisfaisante. Surveiller le taux de nitrates.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
"015","015000155","15074","GIOU-DE-MAMOU","","","","01500124338","2026-01-07","09h41","Eau de qualité sanitaire satisfaisante.","AURILLAC AGGLO","AURILLAC AGGLO","AURILLAC AGGLO","C","C","C","N"
