cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"091","091000043","91137","CHAMPMOTTEUX","091001074","TTP CHAMPMOTTEUX","100 %","09100205713","2026-02-25","08h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CAESE","COMMU AGGLO ETAMPOIS SUD ESSONN","COMMU AGGLO ETAMPOIS SUD ESSONN","C","C","C","C"
"091","091000043","91137","CHAMPMOTTEUX","091001074","TTP CHAMPMOTTEUX","100 %","09100205714","2026-02-25","07h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CAESE","COMMU AGGLO ETAMPOIS SUD ESSONN","COMMU AGGLO ETAMPOIS SUD ESSONN","S","C","S","C"
"091","091000143","91175","CORBREUSE","","","","09100204948","2026-01-21","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SEASY","SEASY (78)","SEASY (78)","C","C","C","C"
"091","091000143","91175","CORBREUSE","","","","09100205385","2026-02-20","09h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SEASY","SEASY (78)","SEASY (78)","C","C","C","C"
"091","091000143","91175","CORBREUSE","","","","09100205386","2026-02-20","09h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SEASY","SEASY (78)","SEASY (78)","S","C","S","C"
"091","091000145","91315","ITTEVILLE","","","","09100204999","2026-01-21","12h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","DOMAINE DE L'EPINE (PRIVE)","ASAP DOMAINE DE L'EPINE","ASAP DOMAINE DE L'EPINE","C","C","C","C"
"091","091000145","91315","ITTEVILLE","","","","09100205000","2026-01-21","12h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","DOMAINE DE L'EPINE (PRIVE)","ASAP DOMAINE DE L'EPINE","ASAP DOMAINE DE L'EPINE","S","C","S","C"
"091","091000145","91315","ITTEVILLE","","","","09100205083","2026-02-02","08h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","DOMAINE DE L'EPINE (PRIVE)","ASAP DOMAINE DE L'EPINE","ASAP DOMAINE DE L'EPINE","C","C","C","C"
"091","091000152","91130","CHALO-SAINT-MARS","091000149","TTP RES.DU TRONCHET (CHALO)","100 %","09100204865","2026-01-14","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CAESE","COMMU AGGLO ETAMPOIS SUD ESSONN","COMMU AGGLO ETAMPOIS SUD ESSONN","C","C","C","C"
"091","091000152","91556","SAINT-HILAIRE","","","","09100205368","2026-02-16","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CAESE","COMMU AGGLO ETAMPOIS SUD ESSONN","COMMU AGGLO ETAMPOIS SUD ESSONN","C","C","C","C"
