cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"042","042000003","42308","TERRASSE-SUR-DORLAY (LA)","042000002","STATION DORLAY","100 %","04200199445","2026-01-14","10h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM MOYENNE VALLEE DU GIER","SAUR","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000004","42175","POUILLY-LES-FEURS","042000202","SI MONTS DU LYONNAIS GRIGNY","100 %","04200199340","2026-01-20","11h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SI MONTS DU LYONNAIS","SUEZ RAA SIEGE","SI MONTS DU LYONNAIS","C","C","C","C"
"042","042000004","42165","PANISSIERES","042000202","SI MONTS DU LYONNAIS GRIGNY","100 %","04200199475","2026-01-06","10h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SI MONTS DU LYONNAIS","SUEZ RAA SIEGE","SI MONTS DU LYONNAIS","C","C","C","C"
"042","042000004","42148","MONTCHAL","042000202","SI MONTS DU LYONNAIS GRIGNY","100 %","04200199585","2026-02-23","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SI MONTS DU LYONNAIS","SUEZ RAA SIEGE","SI MONTS DU LYONNAIS","C","C","C","C"
"042","042000004","42083","DARGOIRE","042000202","SI MONTS DU LYONNAIS GRIGNY","100 %","04200199586","2026-02-02","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SI MONTS DU LYONNAIS","SUEZ RAA SIEGE","SI MONTS DU LYONNAIS","C","C","C","C"
"042","042000004","42208","SAINT-CHRISTO-EN-JAREZ","042000202","SI MONTS DU LYONNAIS GRIGNY","100 %","04200199715","2026-02-19","08h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SI MONTS DU LYONNAIS","SUEZ RAA SIEGE","SI MONTS DU LYONNAIS","C","C","C","C"
"042","042000005","42186","RIVE-DE-GIER","042000021","SEM BASSE VALLEE DU GIER","100 %","04200199315","2026-01-07","10h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000005","42259","SAINT-MARTIN-LA-PLAINE","042000021","SEM BASSE VALLEE DU GIER","100 %","04200199316","2026-01-29","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000005","42242","SAINT-JOSEPH","042000021","SEM BASSE VALLEE DU GIER","100 %","04200199566","2026-02-26","09h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000008","42308","TERRASSE-SUR-DORLAY (LA)","042000002","STATION DORLAY","100 %","04200199445","2026-01-14","10h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM MOYENNE VALLEE DU GIER","SAUR","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000011","42308","TERRASSE-SUR-DORLAY (LA)","042000002","STATION DORLAY","100 %","04200199445","2026-01-14","10h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM MOYENNE VALLEE DU GIER","SAUR","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000012","42308","TERRASSE-SUR-DORLAY (LA)","042000002","STATION DORLAY","100 %","04200199445","2026-01-14","10h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM MOYENNE VALLEE DU GIER","SAUR","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000015","42308","TERRASSE-SUR-DORLAY (LA)","042000002","STATION DORLAY","100 %","04200199445","2026-01-14","10h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM MOYENNE VALLEE DU GIER","SAUR","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000021","42186","RIVE-DE-GIER","","","","04200199315","2026-01-07","10h39","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000021","42259","SAINT-MARTIN-LA-PLAINE","","","","04200199316","2026-01-29","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000021","42053","CHATEAUNEUF","042000020","SEM BVG STATION COUZON","100 %","04200199447","2026-01-14","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","N"
"042","042000021","42242","SAINT-JOSEPH","","","","04200199566","2026-02-26","09h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP SEM BASSE VALLEE DU GIER","CHOLTON S.A.","SAINT-ETIENNE MÉTROPOLE","C","C","C","C"
"042","042000025","42005","ANDREZIEUX-BOUTHEON","042000024","ANDREZIEUX BAS CHIRAT","100 %","04200199804","2026-02-17","08h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PRODUCTION FOREZ SUD","SAUR","SI PRODUCTION SUD PLAINE DU FOREZ","C","C","C","N"
"042","042000037","42323","VEAUCHE","","","","04200199317","2026-01-27","11h04","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","AEP CCFE VEAUCHE","COM COM FOREZ EST","COM COM FOREZ EST","C","C","C","N"
"042","042000037","42323","VEAUCHE","","","","04200199318","2026-01-27","12h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AEP CCFE VEAUCHE","COM COM FOREZ EST","COM COM FOREZ EST","C","C","C","C"
"042","042000037","42323","VEAUCHE","","","","04200199567","2026-02-04","11h10","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","AEP CCFE VEAUCHE","COM COM FOREZ EST","COM COM FOREZ EST","C","C","C","N"
