cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"025","025000004","25003","ABBENANS","025001083","TRAITEMENT ABBENANS","100 %","02500153085","2026-02-16","13h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC2VV ABBENANS","CC DES DEUX VALLÉES VERTES","CC DES DEUX VALLÉES VERTES","C","C","C","C"
"025","025000012","25014","AMAGNEY","","","","02500152683","2026-01-12","11h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","GBM AMAGNEY","CU GRAND BESANÇON MÉTROPOLE","CU GRAND BESANÇON MÉTROPOLE","C","C","C","C"
"025","025000024","25016","AMATHAY-VESIGNEUX","025000023","RESERVOIR AMATHAY","60 %","02500152689","2026-01-13","12h05","EAU CONFORME (code de la santé publique) L'eau prélevée respecte les exigences de qualité réglementaires des eaux destinées à l'alimentation humaine pour les paramètres analysés.","S PLATEAU D'AMANCEY","SYNDICAT DES EAUX DU PLATEAU D'AMANCEY","SYNDICAT DES EAUX DU PLATEAU D'AMANCEY","C","C","C","C"
"025","025000027","25017","AMONDANS","","","","02500152627","2026-01-06","12h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","AMONDANS","MAIRIE D'AMONDANS","MAIRIE D'AMONDANS","C","C","C","C"
"025","025000042","25019","APPENANS","","","","02500153061","2026-02-17","10h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM. COM. DES 2 VALLEES VERTES","CC DES DEUX VALLÉES VERTES","CC DES DEUX VALLÉES VERTES","C","C","C","C"
"025","025000048","25021","ARC-ET-SENANS","","","","02500152686","2026-01-12","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC ET SENANS","VEOLIA JURA","MAIRIE D'ARC-ET-SENANS","C","C","C","C"
"025","025000048","25021","ARC-ET-SENANS","","","","02500153028","2026-02-09",,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC ET SENANS","VEOLIA JURA","MAIRIE D'ARC-ET-SENANS","C","C","C","C"
"025","025000050","25026","ARC-SOUS-MONTENOT","","","","02500153027","2026-02-10","13h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC SOUS MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","S","C","S","C"
"025","025000050","25026","ARC-SOUS-MONTENOT","","","","02500153096","2026-02-10","13h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC SOUS MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","C","C","C","C"
"025","025000050","25026","ARC-SOUS-MONTENOT","","","","02500153284","2026-02-10","13h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC SOUS MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","MAIRIE D'ARC-SOUS-MONTENOT","S","C","S","C"
"025","025000056","25025","ARC-SOUS-CICON","","","","02500152672","2026-01-14","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","ARC SOUS CICON","MAIRIE D'ARC-SOUS-CICON","MAIRIE D'ARC-SOUS-CICON","C","C","C","C"
"025","025000062","25033","AUTECHAUX-ROIDE","","","","02500153068","2026-02-16","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PMA","SEPM","CA PAYS DE MONTBÉLIARD AGGLOMÉRATION (PMA)","C","C","C","C"
"025","025000065","25041","BANNANS","","","","02500152806","2026-01-20","11h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BANNANS","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","C","C","C","C"
"025","025000065","25041","BANNANS","","","","02500152953","2026-02-03","11h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BANNANS","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","S","C","S","C"
"025","025000065","25041","BANNANS","","","","02500153100","2026-02-03","12h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BANNANS","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","C","C","C","C"
"025","025000065","25041","BANNANS","","","","02500153448","2026-02-03","12h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BANNANS","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","S","C","S","C"
"025","025000068","25046","BATTENANS-VARIN","","","","02500152652","2026-01-07","10h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM. COM. DU PAYS DE MAÎCHE","VEOLIA EAU CGE","CC DU PAYS DE MAÎCHE","C","C","C","C"
"025","025000069","25046","BATTENANS-VARIN","","","","02500152646","2026-01-07","11h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM. COM. DU PAYS DE MAÎCHE","VEOLIA EAU CGE","CC DU PAYS DE MAÎCHE","C","C","C","C"
"025","025000073","25047","BAUME-LES-DAMES","","","","02500152883","2026-01-26","10h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCDB BAUME LES DAMES","VEOLIA EAU EST","CC DU DOUBS BAUMOIS","C","C","C","C"
"025","025000073","25047","BAUME-LES-DAMES","","","","02500153073","2026-02-17","09h26","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCDB BAUME LES DAMES","VEOLIA EAU EST","CC DU DOUBS BAUMOIS","C","C","C","C"
"025","025000081","25059","BEUTAL","","","","02500152641","2026-01-06","10h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PMA","SEPM","CA PAYS DE MONTBÉLIARD AGGLOMÉRATION (PMA)","C","C","C","C"
"025","025000084","25061","BIEF","","","","02500152987","2026-02-02","08h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COM. COM. DU PAYS DE MAÎCHE","VEOLIA EAU CGE","CC DU PAYS DE MAÎCHE","C","C","C","C"
"025","025000095","25067","BLUSSANS","","","","02500153008","2026-02-09","10h35","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","COM. COM. DES 2 VALLEES VERTES","CC DES DEUX VALLÉES VERTES","CC DES DEUX VALLÉES VERTES","C","C","C","N"
"025","025000098","25071","BONDEVAL","","","","02500153064","2026-02-16","11h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PMA","SEPM","CA PAYS DE MONTBÉLIARD AGGLOMÉRATION (PMA)","C","C","C","C"
"025","025000109","25075","BONNEVAUX","","","","02500152705","2026-01-13","11h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BONNEVAUX","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","C","C","C","C"
"025","025000109","25075","BONNEVAUX","","","","02500152718","2026-01-13","11h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BONNEVAUX","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","S","C","S","C"
"025","025000109","25075","BONNEVAUX","","","","02500152937","2026-02-03","10h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BONNEVAUX","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","C","C","C","C"
"025","025000109","25075","BONNEVAUX","","","","02500152971","2026-02-03","10h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CCFD BONNEVAUX","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","CC DU PLATEAU DE FRASNE ET DU VAL DU DRUGEON (CFD)","S","C","S","C"
"025","025000118","25082","BOURGUIGNON","025001119","TRAITEMENT PUITS BOURGUIGNON","100 %","02500152998","2026-02-09","08h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","PMA","SEPM","CA PAYS DE MONTBÉLIARD AGGLOMÉRATION (PMA)","C","C","C","C"
"025","025000122","25084","BOUSSIERES","","","","02500152888","2026-01-26","11h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","GBM BOUSSIERES","CU GRAND BESANÇON MÉTROPOLE","CU GRAND BESANÇON MÉTROPOLE","C","C","C","C"
"025","025000122","25084","BOUSSIERES","","","","02500152900","2026-01-26","11h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","GBM BOUSSIERES","CU GRAND BESANÇON MÉTROPOLE","CU GRAND BESANÇON MÉTROPOLE","S","C","S","C"
"025","025000122","25084","BOUSSIERES","","","","02500153145","2026-02-23","10h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","GBM BOUSSIERES","CU GRAND BESANÇON MÉTROPOLE","CU GRAND BESANÇON MÉTROPOLE","C","C","C","C"
